Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"Co-Diagnostics, Inc.",Healthcare,Medical - Devices,US,CODX,,2.0,25.0,61.0,26.0,64.0,28.0,2.0,16.0,75.0,97.0,21.0,23.0,7.0,61.0,13.0,46.0
Bitcoin Depot Inc.,Financial Services,Financial - Capital Markets,US,BTM,,65.0,98.0,95.0,25.0,82.0,0.0,65.0,74.0,68.0,47.0,,,,,,
Orbit Garant Drilling Inc.,Basic Materials,Industrial Materials,CA,OGD.TO,,21.0,58.0,29.0,91.0,15.0,99.0,88.0,28.0,55.0,99.0,9.0,98.0,8.0,89.0,20.0,15.0
Sustainable Power & Infrastructure Split Corp.,Financial Services,Asset Management,CA,PWI.TO,,91.0,43.0,40.0,61.0,47.0,44.0,90.0,85.0,49.0,,,,,,,
"Gryphon Digital Mining, Inc.",Financial Services,Financial - Capital Markets,US,GRYP,,87.0,2.0,78.0,1.0,81.0,61.0,87.0,31.0,56.0,47.0,0.0,40.0,,,,
Velocity Minerals Ltd.,Basic Materials,Gold,CA,VLC.V,,,,,,,,,,,,,,,,,
"Latch, Inc.",Technology,Software - Application,US,LTCH,,8.0,40.0,25.0,29.0,31.0,36.0,,,17.0,37.0,42.0,,,,,
"BioSig Technologies, Inc.",Healthcare,Medical - Devices,US,BSGM,,58.0,42.0,34.0,80.0,62.0,58.0,59.0,66.0,53.0,16.0,17.0,20.0,17.0,32.0,7.0,36.0
Atlantic American Corporation,Financial Services,Insurance - Life,US,AAME,,14.0,16.0,77.0,8.0,94.0,14.0,14.0,97.0,18.0,97.0,7.0,84.0,88.0,19.0,16.0,14.0
180 Degree Capital Corp.,Financial Services,Asset Management,US,TURN,,67.0,43.0,6.0,61.0,12.0,44.0,68.0,79.0,1.0,13.0,28.0,91.0,2.0,91.0,6.0,99.0
"Brand Engagement Network, Inc.",Technology,Software - Infrastructure,US,BNAI,,1.0,59.0,55.0,0.0,75.0,65.0,1.0,79.0,49.0,47.0,,,,,,
"U.S. Global Investors, Inc.",Financial Services,Asset Management - Global,US,GROW,,13.0,14.0,91.0,5.0,13.0,90.0,12.0,89.0,99.0,83.0,1.0,10.0,12.0,98.0,87.0,1.0
"Passage Bio, Inc.",Healthcare,Biotechnology,US,PASG,,66.0,67.0,57.0,64.0,46.0,36.0,67.0,59.0,25.0,12.0,9.0,40.0,,,,
Allurion Technologies Inc.,Healthcare,Medical - Devices,US,ALUR,,21.0,28.0,38.0,80.0,55.0,7.0,22.0,6.0,0.0,47.0,,,,,,
"Syntec Optics Holdings, Inc.",Technology,"Hardware, Equipment & Parts",US,OPTX,,70.0,82.0,2.0,14.0,97.0,3.0,71.0,23.0,49.0,,,,,,,
Denali Capital Acquisition Corp.,Financial Services,Shell Companies,US,DECA,,17.0,23.0,70.0,13.0,11.0,71.0,18.0,53.0,,,,,,,,
Helix BioPharma Corp.,Healthcare,Biotechnology,CA,HBP.TO,,48.0,63.0,55.0,70.0,35.0,42.0,56.0,72.0,61.0,13.0,73.0,64.0,37.0,39.0,34.0,52.0
Noodles & Company,Consumer Cyclical,Restaurants,US,NDLS,,91.0,59.0,26.0,100.0,13.0,95.0,12.0,95.0,22.0,96.0,74.0,12.0,18.0,35.0,59.0,77.0
ImmuCell Corporation,Healthcare,Biotechnology,US,ICCC,,4.0,6.0,61.0,90.0,25.0,60.0,4.0,5.0,35.0,96.0,93.0,8.0,97.0,7.0,99.0,13.0
"Xos, Inc.",Industrials,Agricultural - Machinery,US,XOS,,78.0,70.0,15.0,1.0,81.0,67.0,78.0,27.0,3.0,3.0,73.0,40.0,42.0,,,
"Precision Optics Corporation, Inc.",Healthcare,Medical - Instruments & Supplies,US,POCI,,1.0,74.0,3.0,26.0,80.0,8.0,83.0,1.0,85.0,74.0,1.0,89.0,68.0,32.0,59.0,75.0
"Sypris Solutions, Inc.",Consumer Cyclical,Auto - Parts,US,SYPR,,5.0,43.0,62.0,61.0,78.0,3.0,5.0,93.0,62.0,91.0,3.0,90.0,79.0,18.0,2.0,99.0
"Estrella Immunopharma, Inc.",Healthcare,Biotechnology,US,ESLA,,1.0,2.0,74.0,81.0,0.0,27.0,64.0,12.0,49.0,,,,,,,
F45 Training Holdings Inc.,Consumer Cyclical,Leisure,US,FXLV,,6.0,19.0,30.0,76.0,72.0,65.0,,8.0,18.0,4.0,32.0,24.0,42.0,,,
Bannix Acquisition Corp.,Financial Services,Shell Companies,US,BNIX,,22.0,18.0,19.0,72.0,25.0,48.0,24.0,13.0,49.0,,,,,,,
Clene Inc.,Healthcare,Biotechnology,US,CLNN,,60.0,69.0,46.0,63.0,43.0,47.0,61.0,44.0,20.0,24.0,1.0,40.0,42.0,,,
The Caldwell Partners International Inc.,Industrials,Staffing & Employment Services,CA,CWL.TO,,4.0,90.0,19.0,9.0,64.0,86.0,3.0,18.0,99.0,99.0,10.0,55.0,96.0,1.0,9.0,95.0
"Citius Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,CTXR,,40.0,38.0,28.0,67.0,65.0,30.0,42.0,41.0,29.0,26.0,34.0,18.0,20.0,6.0,4.0,1.0
Lantern Pharma Inc.,Healthcare,Biotechnology,US,LTRN,,33.0,38.0,16.0,66.0,52.0,43.0,35.0,39.0,19.0,7.0,13.0,40.0,,,,
"Aware, Inc.",Technology,Software - Application,US,AWRE,,87.0,34.0,70.0,9.0,63.0,90.0,87.0,66.0,39.0,16.0,2.0,12.0,38.0,18.0,53.0,91.0
5E Advanced Materials Inc.,Basic Materials,Chemicals - Specialty,US,FEAM,,53.0,53.0,42.0,65.0,38.0,40.0,38.0,8.0,3.0,57.0,36.0,2.0,42.0,,,
Cambium Networks Corporation,Technology,Communication Equipment,US,CMBM,,2.0,91.0,77.0,11.0,1.0,81.0,2.0,12.0,28.0,99.0,92.0,7.0,75.0,42.0,,
"ProMIS Neurosciences, Inc.",Healthcare,Biotechnology,CA,PMN,,56.0,4.0,73.0,8.0,22.0,36.0,57.0,16.0,10.0,67.0,73.0,19.0,7.0,12.0,71.0,66.0
Prairie Provident Resources Inc.,Energy,Oil & Gas Exploration & Production,CA,PPR.TO,,6.0,71.0,6.0,98.0,81.0,19.0,6.0,90.0,46.0,89.0,12.0,40.0,88.0,12.0,19.0,77.0
"MIND Technology, Inc.",Technology,"Hardware, Equipment & Parts",US,MIND,,12.0,82.0,1.0,88.0,4.0,79.0,81.0,8.0,43.0,37.0,2.0,12.0,12.0,19.0,64.0,17.0
"Charlotte's Web Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,CWEB.TO,,5.0,19.0,59.0,8.0,77.0,1.0,4.0,85.0,73.0,23.0,1.0,9.0,100.0,42.0,,
D-BOX Technologies Inc.,Technology,Consumer Electronics,CA,DBO.TO,,98.0,3.0,16.0,69.0,93.0,52.0,85.0,2.0,83.0,2.0,11.0,92.0,2.0,69.0,21.0,94.0
"NEXGEL, Inc.",Healthcare,Medical - Instruments & Supplies,US,NXGL,,36.0,17.0,60.0,23.0,59.0,67.0,38.0,47.0,26.0,51.0,29.0,10.0,76.0,42.0,,
Live Ventures Incorporated,Consumer Cyclical,Home Improvement,US,LIVE,,80.0,92.0,7.0,100.0,12.0,70.0,80.0,25.0,53.0,77.0,84.0,80.0,71.0,98.0,85.0,6.0
TDb Split Corp.,Financial Services,Asset Management,CA,XTD.TO,,92.0,43.0,97.0,18.0,99.0,10.0,92.0,89.0,24.0,4.0,76.0,65.0,19.0,94.0,88.0,0.0
The InterGroup Corporation,Consumer Cyclical,Travel Lodging,US,INTG,,100.0,26.0,91.0,10.0,79.0,32.0,8.0,87.0,4.0,10.0,71.0,86.0,22.0,100.0,8.0,26.0
"NetSol Technologies, Inc.",Technology,Software - Application,US,NTWK,,70.0,34.0,88.0,5.0,7.0,94.0,23.0,16.0,94.0,33.0,13.0,100.0,13.0,12.0,12.0,76.0
ALT5 Sigma Corporation,Technology,Software - Application,US,ALTS,,,,,,,,,,,,,,,,,
"Surrozen, Inc.",Healthcare,Biotechnology,US,SRZN,,51.0,31.0,60.0,52.0,64.0,33.0,51.0,61.0,23.0,25.0,42.0,,,,,
"Kala Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,KALA,,77.0,69.0,49.0,40.0,8.0,74.0,77.0,71.0,38.0,52.0,13.0,15.0,25.0,11.0,43.0,
Greenland Technologies Holding Corporation,Industrials,Industrial - Machinery,US,GTEC,,13.0,23.0,87.0,3.0,86.0,84.0,13.0,93.0,6.0,18.0,93.0,21.0,42.0,,,
DallasNews Corporation,Communication Services,Publishing,US,DALN,,82.0,5.0,81.0,7.0,9.0,91.0,83.0,9.0,6.0,6.0,11.0,93.0,4.0,95.0,85.0,5.0
Tidewater Renewables Ltd.,Utilities,Renewable Utilities,CA,LCFS.TO,,13.0,14.0,29.0,88.0,97.0,84.0,13.0,98.0,92.0,2.0,12.0,40.0,,,,
"Hydrofarm Holdings Group, Inc.",Industrials,Agricultural - Machinery,US,HYFM,,12.0,6.0,88.0,38.0,10.0,30.0,13.0,90.0,49.0,5.0,3.0,90.0,3.0,42.0,,
"Soluna Holdings, Inc.",Technology,"Hardware, Equipment & Parts",US,SLNH,,72.0,80.0,4.0,90.0,93.0,61.0,72.0,6.0,92.0,96.0,11.0,97.0,22.0,91.0,4.0,24.0
"ZenaTech, Inc.",Technology,Software - Infrastructure,CA,ZENA,,,,,,,,,,,,,,,,,
"Engine Gaming and Media, Inc.",Technology,Electronic Gaming & Multimedia,CA,GAME,,19.0,13.0,64.0,33.0,7.0,77.0,20.0,81.0,13.0,7.0,63.0,20.0,0.0,88.0,73.0,23.0
"RenovoRx, Inc.",Healthcare,Biotechnology,US,RNXT,,31.0,48.0,38.0,58.0,63.0,45.0,33.0,25.0,23.0,43.0,42.0,,,,,
Avicanna Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,AVCN.TO,,81.0,1.0,77.0,13.0,93.0,68.0,81.0,74.0,63.0,68.0,4.0,7.0,0.0,42.0,,
Electra Battery Materials Corporation,Basic Materials,Industrial Materials,CA,ELBM,,18.0,59.0,44.0,74.0,72.0,5.0,19.0,59.0,9.0,73.0,84.0,5.0,2.0,0.0,99.0,89.0
Good Times Restaurants Inc.,Consumer Cyclical,Restaurants,US,GTIM,,73.0,77.0,96.0,17.0,95.0,13.0,73.0,27.0,58.0,66.0,54.0,72.0,35.0,84.0,89.0,89.0
Canadian Gold Corp.,Basic Materials,Gold,CA,CGC.V,,,,,,,,,,,,,,,,,
Nortech Systems Incorporated,Technology,"Hardware, Equipment & Parts",US,NSYS,,12.0,72.0,4.0,98.0,10.0,91.0,13.0,93.0,4.0,73.0,15.0,94.0,12.0,51.0,89.0,97.0
IRIDEX Corporation,Healthcare,Medical - Devices,US,IRIX,,63.0,10.0,52.0,29.0,70.0,18.0,64.0,6.0,95.0,79.0,70.0,6.0,1.0,85.0,8.0,97.0
"SAB Biotherapeutics, Inc.",Healthcare,Biotechnology,US,SABS,,1.0,57.0,57.0,70.0,8.0,40.0,1.0,53.0,24.0,92.0,42.0,,,,,
DarioHealth Corp.,Healthcare,Medical - Diagnostics & Research,US,DRIO,,67.0,64.0,48.0,26.0,57.0,51.0,68.0,58.0,10.0,37.0,20.0,34.0,24.0,22.0,69.0,36.0
"Mullen Automotive, Inc.",Consumer Cyclical,Auto - Manufacturers,US,MULN,,5.0,60.0,51.0,66.0,14.0,41.0,5.0,5.0,6.0,31.0,35.0,74.0,86.0,9.0,5.0,91.0
"Daré Bioscience, Inc.",Healthcare,Biotechnology,US,DARE,,7.0,43.0,40.0,69.0,45.0,31.0,8.0,75.0,41.0,14.0,23.0,4.0,87.0,38.0,13.0,34.0
Veea Inc.,Technology,Information Technology Services,US,VEEA,,,,,,,,,,,,,,,,,
Unisync Corp.,Consumer Cyclical,Apparel - Manufacturers,CA,UNI.TO,,36.0,18.0,96.0,84.0,1.0,9.0,38.0,10.0,93.0,88.0,6.0,91.0,94.0,5.0,7.0,22.0
Longeveron Inc.,Healthcare,Biotechnology,US,LGVN,,21.0,65.0,21.0,71.0,56.0,45.0,22.0,26.0,6.0,51.0,82.0,40.0,,,,
Sphere 3D Corp.,Technology,Software - Application,CA,ANY,,80.0,2.0,14.0,65.0,91.0,9.0,80.0,47.0,2.0,24.0,86.0,61.0,79.0,68.0,6.0,3.0
"Orion Energy Systems, Inc.",Industrials,Electrical Equipment & Parts,US,OESX,,3.0,82.0,1.0,24.0,84.0,69.0,1.0,13.0,18.0,97.0,31.0,8.0,77.0,84.0,4.0,96.0
Data Storage Corporation,Technology,Information Technology Services,US,DTST,,96.0,17.0,90.0,15.0,74.0,76.0,96.0,95.0,13.0,73.0,80.0,59.0,98.0,21.0,92.0,4.0
"Katapult Holdings, Inc.",Technology,Software - Infrastructure,US,KPLT,,56.0,2.0,9.0,87.0,1.0,84.0,57.0,2.0,91.0,85.0,25.0,40.0,,,,
Eterna Therapeutics Inc.,Healthcare,Biotechnology,US,ERNA,,45.0,7.0,61.0,70.0,60.0,20.0,46.0,62.0,9.0,3.0,89.0,92.0,99.0,88.0,43.0,
"MiNK Therapeutics, Inc.",Healthcare,Biotechnology,US,INKT,,56.0,0.0,46.0,69.0,64.0,42.0,57.0,26.0,26.0,75.0,42.0,,,,,
TeraGo Inc.,Communication Services,Telecommunications Services,CA,TGO.TO,,14.0,98.0,13.0,47.0,72.0,87.0,14.0,15.0,34.0,37.0,79.0,51.0,20.0,52.0,61.0,36.0
"Envirotech Vehicles, Inc.",Consumer Cyclical,Auto - Manufacturers,US,EVTV,,70.0,32.0,26.0,6.0,78.0,32.0,70.0,76.0,2.0,89.0,68.0,39.0,10.0,20.0,43.0,
EMCORE Corporation,Technology,Semiconductors,US,EMKR,,1.0,71.0,11.0,77.0,13.0,77.0,1.0,18.0,95.0,82.0,1.0,11.0,95.0,18.0,2.0,89.0
HCW Biologics Inc.,Healthcare,Biotechnology,US,HCWB,,7.0,66.0,25.0,66.0,65.0,67.0,7.0,58.0,46.0,21.0,42.0,,,,,
Aquaron Acquisition Corp.,Financial Services,Shell Companies,US,AQU,,7.0,76.0,3.0,41.0,26.0,75.0,7.0,0.0,49.0,,,,,,,
DURECT Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,US,DRRX,,23.0,54.0,63.0,70.0,40.0,57.0,24.0,72.0,55.0,3.0,93.0,1.0,87.0,22.0,18.0,58.0
Inovalis Real Estate Investment Trust,Real Estate,REIT - Office,CA,INO-UN.TO,,10.0,96.0,47.0,85.0,7.0,77.0,11.0,96.0,9.0,11.0,65.0,23.0,80.0,67.0,64.0,72.0
Lipocine Inc.,Healthcare,Biotechnology,US,LPCN,,44.0,80.0,5.0,92.0,61.0,58.0,45.0,8.0,80.0,28.0,54.0,70.0,56.0,28.0,58.0,10.0
MediPharm Labs Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,LABS.TO,,60.0,71.0,30.0,8.0,87.0,73.0,61.0,38.0,79.0,22.0,8.0,0.0,97.0,42.0,,
Novo Resources Corp.,Basic Materials,Gold,CA,NVO.TO,,40.0,74.0,2.0,25.0,86.0,3.0,42.0,10.0,19.0,25.0,33.0,4.0,14.0,30.0,59.0,36.0
Avalon Advanced Materials Inc.,Basic Materials,Industrial Materials,CA,AVL.TO,,37.0,26.0,31.0,60.0,18.0,67.0,39.0,38.0,45.0,61.0,62.0,53.0,62.0,62.0,69.0,61.0
"Natural Alternatives International, Inc.",Consumer Defensive,Packaged Foods,US,NAII,,7.0,29.0,55.0,1.0,14.0,23.0,20.0,27.0,96.0,24.0,96.0,11.0,80.0,95.0,16.0,68.0
"Marker Therapeutics, Inc.",Healthcare,Biotechnology,US,MRKR,,68.0,83.0,45.0,31.0,11.0,79.0,69.0,55.0,28.0,44.0,24.0,13.0,22.0,15.0,9.0,6.0
DZS Inc.,Technology,Communication Equipment,US,DZSI,,51.0,90.0,71.0,3.0,56.0,77.0,52.0,5.0,5.0,88.0,11.0,2.0,17.0,37.0,93.0,7.0
"Know Labs, Inc.",Technology,"Hardware, Equipment & Parts",US,KNW,,27.0,28.0,58.0,58.0,8.0,70.0,17.0,52.0,21.0,30.0,6.0,58.0,82.0,1.0,85.0,83.0
"Equillium, Inc.",Healthcare,Biotechnology,US,EQ,,6.0,1.0,77.0,34.0,6.0,76.0,6.0,83.0,34.0,41.0,5.0,1.0,42.0,,,
"Athira Pharma, Inc.",Healthcare,Biotechnology,US,ATHA,,20.0,40.0,48.0,63.0,41.0,45.0,21.0,19.0,20.0,2.0,67.0,40.0,,,,
"GeoVax Labs, Inc.",Healthcare,Biotechnology,US,GOVX,,23.0,4.0,69.0,77.0,12.0,55.0,24.0,19.0,6.0,13.0,59.0,55.0,60.0,71.0,28.0,24.0
Gold Springs Resource Corp.,Basic Materials,Gold,CA,GRC.TO,,52.0,10.0,66.0,0.0,82.0,1.0,53.0,79.0,49.0,69.0,28.0,77.0,27.0,67.0,72.0,75.0
"Neuronetics, Inc.",Healthcare,Medical - Diagnostics & Research,US,STIM,,39.0,37.0,67.0,2.0,84.0,64.0,41.0,46.0,53.0,55.0,17.0,11.0,22.0,42.0,,
"EyeGate Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,EYEG,,52.0,43.0,40.0,68.0,45.0,20.0,,,,57.0,71.0,13.0,67.0,10.0,3.0,85.0
Belo Sun Mining Corp,Basic Materials,Gold,CA,BSX.TO,,74.0,47.0,33.0,80.0,6.0,46.0,74.0,19.0,32.0,75.0,52.0,69.0,24.0,55.0,73.0,82.0
"Benson Hill, Inc.",Basic Materials,Agricultural Inputs,US,BHIL,,59.0,29.0,54.0,2.0,83.0,3.0,60.0,67.0,14.0,33.0,5.0,40.0,,,,
"MarketWise, Inc.",Technology,Software - Application,US,MKTW,,63.0,1.0,72.0,7.0,71.0,18.0,64.0,36.0,61.0,52.0,23.0,40.0,,,,
"Ocean Biomedical, Inc.",Healthcare,Biotechnology,US,OCEA,,63.0,76.0,14.0,1.0,73.0,10.0,,71.0,2.0,47.0,42.0,,,,,
Mountain Province Diamonds Inc.,Basic Materials,Other Precious Metals,CA,MPVD.TO,,31.0,7.0,45.0,71.0,89.0,8.0,32.0,79.0,86.0,26.0,19.0,94.0,96.0,3.0,78.0,86.0
"BioXcel Therapeutics, Inc.",Healthcare,Biotechnology,US,BTAI,,32.0,62.0,26.0,74.0,65.0,45.0,34.0,20.0,36.0,9.0,10.0,2.0,13.0,2.0,43.0,
Black Iron Inc.,Basic Materials,Industrial Materials,CA,BKI.TO,,77.0,60.0,41.0,59.0,50.0,36.0,77.0,73.0,9.0,66.0,30.0,67.0,22.0,68.0,81.0,59.0
Northcliff Resources Ltd.,Basic Materials,Industrial Materials,CA,NCF.TO,,2.0,74.0,13.0,79.0,43.0,69.0,2.0,47.0,33.0,78.0,66.0,75.0,3.0,85.0,77.0,84.0
Captivision Inc.,Basic Materials,Construction Materials,US,CAPT,,9.0,43.0,40.0,61.0,3.0,4.0,10.0,45.0,49.0,,,,,,,
Greenidge Generation Holdings Inc.,Financial Services,Financial - Capital Markets,US,GREE,,56.0,33.0,70.0,79.0,1.0,87.0,57.0,10.0,100.0,87.0,2.0,90.0,82.0,7.0,43.0,
Cumulus Media Inc.,Communication Services,Broadcasting,US,CMLS,,14.0,85.0,64.0,2.0,86.0,7.0,14.0,64.0,85.0,17.0,86.0,21.0,91.0,14.0,20.0,63.0
Enthusiast Gaming Holdings Inc.,Communication Services,Internet Content & Information,CA,EGLX.TO,,82.0,63.0,13.0,3.0,25.0,87.0,82.0,44.0,26.0,53.0,0.0,17.0,42.0,,,
Data I/O Corporation,Technology,"Hardware, Equipment & Parts",US,DAIO,,95.0,94.0,2.0,18.0,92.0,16.0,94.0,7.0,86.0,88.0,6.0,12.0,93.0,32.0,96.0,91.0
"SIFCO Industries, Inc.",Industrials,Aerospace & Defense,US,SIF,,2.0,81.0,21.0,4.0,86.0,6.0,2.0,15.0,98.0,13.0,97.0,11.0,40.0,99.0,8.0,82.0
"Lisata Therapeutics, Inc.",Healthcare,Biotechnology,US,LSTA,,48.0,69.0,55.0,27.0,39.0,54.0,49.0,58.0,12.0,78.0,56.0,51.0,59.0,77.0,62.0,13.0
OneMedNet Corporation,Healthcare,Medical - Healthcare Information Services,US,ONMD,,93.0,95.0,93.0,1.0,82.0,3.0,92.0,6.0,61.0,47.0,,,,,,
Workhorse Group Inc.,Consumer Cyclical,Auto - Manufacturers,US,WKHS,,23.0,55.0,58.0,75.0,53.0,51.0,24.0,72.0,18.0,14.0,13.0,78.0,9.0,6.0,11.0,15.0
NextPlat Corp,Technology,Software - Application,US,NXPL,,43.0,4.0,85.0,3.0,88.0,59.0,44.0,62.0,5.0,29.0,32.0,11.0,84.0,12.0,5.0,0.0
"New York City REIT, Inc.",Real Estate,REIT - Office,US,NYC,,1.0,93.0,7.0,89.0,1.0,83.0,1.0,86.0,74.0,2.0,86.0,3.0,18.0,93.0,39.0,46.0
"Cadrenal Therapeutics, Inc. Common Stock",Healthcare,Biotechnology,US,CVKD,,4.0,23.0,50.0,10.0,41.0,58.0,4.0,53.0,,,,,,,,
Nature Wood Group Limited American Depositary Shares,Basic Materials,"Paper, Lumber & Forest Products",US,NWGL,,8.0,43.0,40.0,61.0,47.0,44.0,8.0,84.0,92.0,47.0,,,,,,
Sky Quarry Inc.,Energy,Oil & Gas Integrated,US,SKYQ,,,,,,,,,,,,,,,,,
Dragonfly Energy Holdings Corp.,Industrials,Electrical Equipment & Parts,US,DFLI,,68.0,86.0,31.0,6.0,80.0,2.0,69.0,12.0,6.0,47.0,,,,,,
"IN8bio, Inc.",Healthcare,Biotechnology,US,INAB,,45.0,42.0,54.0,31.0,57.0,39.0,47.0,17.0,18.0,22.0,12.0,40.0,,,,
Femasys Inc.,Healthcare,Medical - Instruments & Supplies,US,FEMY,,38.0,29.0,43.0,36.0,43.0,41.0,40.0,30.0,24.0,78.0,42.0,,,,,
"Forte Biosciences, Inc.",Healthcare,Biotechnology,US,FBRX,,4.0,25.0,47.0,72.0,49.0,16.0,4.0,79.0,58.0,2.0,88.0,32.0,37.0,19.0,43.0,
Corus Entertainment Inc.,Communication Services,Entertainment,CA,CJR-B.TO,,1.0,1.0,24.0,80.0,28.0,60.0,19.0,38.0,42.0,40.0,36.0,68.0,79.0,38.0,55.0,65.0
"Bionano Genomics, Inc.",Healthcare,Medical - Diagnostics & Research,US,BNGO,,42.0,64.0,55.0,70.0,30.0,62.0,43.0,18.0,18.0,28.0,17.0,51.0,58.0,42.0,,
"AEON Biopharma, Inc.",Healthcare,Biotechnology,US,AEON,,42.0,73.0,44.0,61.0,47.0,50.0,44.0,36.0,9.0,83.0,42.0,,,,,
"SHF Holdings, Inc.",Financial Services,Banks - Regional,US,SHFS,,6.0,20.0,32.0,95.0,6.0,90.0,6.0,27.0,30.0,47.0,,,,,,
"Pulmatrix, Inc.",Healthcare,Biotechnology,US,PULM,,57.0,55.0,25.0,43.0,72.0,55.0,58.0,55.0,25.0,3.0,91.0,29.0,33.0,37.0,3.0,3.0
CXApp Inc.,Technology,Software - Application,US,CXAI,,1.0,75.0,6.0,84.0,5.0,86.0,1.0,34.0,40.0,47.0,,,,,,
HOOKIPA Pharma Inc.,Healthcare,Biotechnology,US,HOOK,,5.0,31.0,61.0,16.0,73.0,29.0,5.0,83.0,23.0,54.0,6.0,23.0,42.0,,,
"Brilliant Earth Group, Inc.",Consumer Cyclical,Luxury Goods,US,BRLT,,81.0,17.0,87.0,10.0,85.0,17.0,81.0,19.0,81.0,100.0,42.0,,,,,
"Acurx Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,ACXP,,24.0,0.0,44.0,73.0,12.0,26.0,25.0,24.0,27.0,61.0,42.0,,,,,
LifeSpeak Inc.,Technology,Software - Application,CA,LSPK.TO,,93.0,91.0,8.0,99.0,14.0,16.0,92.0,73.0,1.0,99.0,10.0,40.0,,,,
"Cocrystal Pharma, Inc.",Healthcare,Biotechnology,US,COCP,,65.0,24.0,51.0,33.0,43.0,71.0,66.0,19.0,34.0,3.0,87.0,26.0,80.0,18.0,13.0,24.0
"NeurAxis, Inc.",Healthcare,Biotechnology,US,NRXS,,4.0,54.0,30.0,78.0,52.0,3.0,4.0,50.0,75.0,47.0,,,,,,
"Bolt Biotherapeutics, Inc.",Healthcare,Biotechnology,US,BOLT,,51.0,53.0,42.0,53.0,57.0,36.0,52.0,31.0,38.0,15.0,7.0,40.0,,,,
iPower Inc.,Consumer Cyclical,Specialty Retail,US,IPW,,22.0,5.0,92.0,24.0,18.0,95.0,89.0,33.0,2.0,78.0,42.0,,,,,
Star Diamond Corporation,Basic Materials,Other Precious Metals,CA,DIAM.TO,,74.0,76.0,2.0,94.0,72.0,30.0,74.0,60.0,42.0,15.0,61.0,63.0,65.0,77.0,5.0,82.0
NeuroOne Medical Technologies Corporation,Healthcare,Medical - Devices,US,NMTC,,12.0,37.0,62.0,45.0,49.0,56.0,12.0,63.0,12.0,72.0,11.0,20.0,0.0,72.0,31.0,42.0
Vince Holding Corp.,Consumer Cyclical,Apparel - Manufacturers,US,VNCE,,85.0,56.0,9.0,86.0,85.0,2.0,0.0,86.0,7.0,95.0,90.0,20.0,6.0,21.0,97.0,69.0
GreenPower Motor Company Inc.,Consumer Cyclical,Auto - Manufacturers,CA,GP,,83.0,71.0,59.0,3.0,85.0,6.0,63.0,36.0,8.0,59.0,16.0,24.0,19.0,17.0,10.0,1.0
Optiva Inc.,Technology,Software - Infrastructure,CA,OPT.TO,,1.0,14.0,88.0,5.0,4.0,85.0,1.0,12.0,87.0,4.0,89.0,9.0,2.0,99.0,87.0,6.0
Creative Media & Community Trust Corporation,Real Estate,REIT - Office,US,CMCT,,13.0,84.0,83.0,88.0,7.0,51.0,14.0,33.0,93.0,17.0,22.0,100.0,9.0,22.0,61.0,100.0
CVD Equipment Corporation,Industrials,Industrial - Machinery,US,CVV,,4.0,80.0,49.0,1.0,10.0,16.0,4.0,87.0,7.0,4.0,63.0,90.0,7.0,96.0,66.0,95.0
CPS Technologies Corporation,Technology,"Hardware, Equipment & Parts",US,CPSH,,13.0,35.0,1.0,44.0,37.0,13.0,14.0,84.0,64.0,93.0,5.0,85.0,2.0,13.0,66.0,19.0
"Spectral AI, Inc.",Healthcare,Medical - Devices,US,MDAI,,1.0,74.0,12.0,55.0,78.0,2.0,1.0,81.0,49.0,47.0,,,,,,
Movano Inc.,Healthcare,Medical - Devices,US,MOVE,,38.0,62.0,12.0,71.0,63.0,52.0,40.0,23.0,26.0,28.0,7.0,40.0,,,,
"Pieris Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,PIRS,,52.0,81.0,71.0,81.0,12.0,61.0,53.0,2.0,82.0,59.0,1.0,10.0,97.0,32.0,6.0,15.0
"Aterian, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,ATER,,60.0,10.0,100.0,85.0,1.0,85.0,61.0,80.0,2.0,88.0,66.0,36.0,42.0,,,
Glacier Media Inc.,Communication Services,Publishing,CA,GVC.TO,,5.0,63.0,99.0,86.0,2.0,80.0,5.0,27.0,28.0,97.0,19.0,18.0,49.0,36.0,16.0,27.0
"Kirkland's, Inc.",Consumer Cyclical,Specialty Retail,US,KIRK,,58.0,49.0,8.0,94.0,45.0,49.0,70.0,9.0,98.0,9.0,17.0,31.0,82.0,24.0,59.0,69.0
