Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Numinus Wellness Inc.,Healthcare,Medical - Care Facilities,CA,NUMI.TO,48.0,57.0,55.0,54.0,58.0,44.0,64.0,58.0,46.0,62.0,45.0,41.0,52.0,76.0,18.0,,
Conifex Timber Inc.,Basic Materials,"Paper, Lumber & Forest Products",CA,CFF.TO,9.0,8.0,29.0,12.0,8.0,18.0,11.0,8.0,84.0,76.0,78.0,5.0,1.0,94.0,32.0,18.0,94.0
"Sonim Technologies, Inc.",Technology,Communication Equipment,US,SONM,32.0,99.0,33.0,43.0,16.0,38.0,10.0,99.0,71.0,78.0,34.0,86.0,94.0,82.0,,,
"Equus Total Return, Inc.",Financial Services,Asset Management,US,EQS,97.0,2.0,13.0,8.0,41.0,0.0,8.0,2.0,97.0,99.0,3.0,2.0,0.0,0.0,2.0,85.0,90.0
Sentry Select Primary Metals Corp.,Basic Materials,Gold,CA,PME.TO,3.0,0.0,1.0,1.0,14.0,29.0,17.0,1.0,16.0,69.0,13.0,11.0,3.0,3.0,61.0,5.0,92.0
Taitron Components Incorporated,Technology,Technology Distributors,US,TAIT,46.0,93.0,19.0,14.0,7.0,98.0,92.0,94.0,41.0,69.0,93.0,93.0,90.0,45.0,9.0,10.0,8.0
"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,US,APRE,81.0,69.0,57.0,76.0,85.0,83.0,56.0,70.0,18.0,80.0,60.0,82.0,79.0,74.0,,,
"Ekso Bionics Holdings, Inc.",Healthcare,Medical - Instruments & Supplies,US,EKSO,74.0,62.0,81.0,80.0,72.0,48.0,79.0,64.0,84.0,87.0,44.0,88.0,66.0,83.0,81.0,76.0,39.0
"Mannatech, Incorporated",Consumer Defensive,Household & Personal Products,US,MTEX,4.0,87.0,2.0,96.0,88.0,68.0,99.0,87.0,45.0,82.0,81.0,89.0,19.0,1.0,17.0,58.0,87.0
"Nephros, Inc.",Healthcare,Medical - Instruments & Supplies,US,NEPH,95.0,5.0,4.0,89.0,97.0,43.0,3.0,6.0,34.0,25.0,92.0,56.0,83.0,20.0,52.0,85.0,32.0
Educational Development Corporation,Communication Services,Publishing,US,EDUC,2.0,99.0,46.0,7.0,90.0,97.0,96.0,10.0,3.0,44.0,58.0,47.0,90.0,7.0,95.0,11.0,97.0
Microbot Medical Inc.,Healthcare,Medical - Instruments & Supplies,US,MBOT,86.0,62.0,1.0,61.0,73.0,55.0,55.0,64.0,12.0,64.0,62.0,72.0,56.0,51.0,19.0,65.0,64.0
"Turbo Energy, S.A. American Depositary Shares",Energy,Solar,US,TURB,6.0,7.0,50.0,90.0,5.0,33.0,2.0,8.0,1.0,22.0,,,,,,,
"Autonomix Medical, Inc. Common Stock",Healthcare,Medical - Devices,US,AMIX,99.0,43.0,,53.0,37.0,72.0,31.0,77.0,14.0,,,,,,,,
Sabre Gold Mines Corp.,Basic Materials,Gold,CA,SGLD.TO,20.0,50.0,28.0,100.0,67.0,19.0,17.0,,51.0,37.0,44.0,67.0,71.0,98.0,6.0,27.0,41.0
EZFill Holdings Inc.,Technology,Software - Application,US,EZFL,30.0,48.0,32.0,29.0,45.0,42.0,56.0,49.0,51.0,42.0,27.0,43.0,,,,,
Jewett-Cameron Trading Company Ltd.,Basic Materials,"Paper, Lumber & Forest Products",US,JCTC,99.0,,,19.0,98.0,97.0,,0.0,2.0,5.0,7.0,96.0,40.0,69.0,90.0,89.0,25.0
"Minerva Neurosciences, Inc.",Healthcare,Biotechnology,US,NERV,100.0,39.0,0.0,40.0,51.0,60.0,69.0,39.0,49.0,31.0,1.0,48.0,67.0,14.0,63.0,72.0,51.0
Greenlane Renewables Inc.,Industrials,Industrial - Pollution & Treatment Controls,CA,GRN.TO,17.0,28.0,4.0,3.0,98.0,40.0,13.0,27.0,13.0,99.0,67.0,45.0,29.0,,,,
"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,TXMD,95.0,97.0,29.0,7.0,12.0,99.0,92.0,98.0,12.0,50.0,58.0,69.0,64.0,79.0,56.0,76.0,64.0
"Danimer Scientific, Inc.",Basic Materials,Chemicals - Specialty,US,DNMR,28.0,28.0,56.0,64.0,40.0,11.0,31.0,27.0,28.0,81.0,76.0,18.0,88.0,,,,
La Rosa Holding Corp. Common Stock,Real Estate,Real Estate - Services,US,LRHC,25.0,23.0,35.0,31.0,19.0,37.0,67.0,22.0,15.0,99.0,2.0,97.0,,,,,
Cumberland Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,CPIX,21.0,4.0,14.0,60.0,77.0,15.0,7.0,4.0,4.0,5.0,5.0,9.0,9.0,19.0,7.0,97.0,91.0
Local Bounti Corporation,Consumer Defensive,Agricultural Farm Products,US,LOCL,26.0,25.0,46.0,22.0,30.0,30.0,37.0,24.0,36.0,26.0,39.0,30.0,,,,,
"OpGen, Inc.",Healthcare,Medical - Diagnostics & Research,US,OPGN,55.0,35.0,14.0,37.0,3.0,29.0,58.0,35.0,42.0,44.0,73.0,81.0,71.0,76.0,72.0,64.0,74.0
Cingulate Inc.,Healthcare,Biotechnology,US,CING,15.0,98.0,26.0,43.0,95.0,42.0,58.0,99.0,73.0,32.0,78.0,67.0,,,,,
"TOMI Environmental Solutions, Inc.",Industrials,Industrial - Pollution & Treatment Controls,US,TOMZ,87.0,87.0,93.0,1.0,64.0,80.0,27.0,87.0,32.0,67.0,84.0,30.0,41.0,53.0,90.0,21.0,2.0
"NRx Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,NRXP,50.0,55.0,84.0,36.0,43.0,67.0,60.0,55.0,89.0,34.0,24.0,3.0,1.0,89.0,,,
Big Pharma Split Corp.,Financial Services,Asset Management,CA,PRM.TO,5.0,1.0,13.0,98.0,1.0,9.0,0.0,1.0,28.0,3.0,99.0,91.0,37.0,0.0,,,
Momentus Inc.,Industrials,Aerospace & Defense,US,MNTS,58.0,74.0,51.0,22.0,46.0,83.0,66.0,75.0,71.0,5.0,19.0,1.0,49.0,,,,
High Arctic Energy Services Inc,Energy,Oil & Gas Equipment & Services,CA,HWO.TO,2.0,4.0,5.0,96.0,95.0,10.0,0.0,4.0,10.0,14.0,6.0,4.0,95.0,93.0,83.0,90.0,88.0
"Conifer Holdings, Inc.",Financial Services,Insurance - Property & Casualty,US,CNFR,6.0,40.0,28.0,93.0,100.0,58.0,12.0,39.0,97.0,2.0,1.0,3.0,91.0,9.0,6.0,1.0,7.0
"Electro-Sensors, Inc.",Technology,"Hardware, Equipment & Parts",US,ELSE,81.0,37.0,90.0,99.0,100.0,34.0,99.0,37.0,4.0,94.0,1.0,65.0,0.0,92.0,76.0,12.0,27.0
AppTech Payments Corp.,Technology,Software - Infrastructure,US,APCX,53.0,37.0,48.0,46.0,52.0,61.0,36.0,37.0,35.0,15.0,19.0,40.0,15.0,18.0,31.0,28.0,3.0
"Beasley Broadcast Group, Inc.",Communication Services,Broadcasting,US,BBGI,4.0,13.0,87.0,1.0,0.0,26.0,20.0,13.0,9.0,88.0,9.0,91.0,95.0,30.0,33.0,92.0,38.0
"WiSA Technologies, Inc.",Technology,Semiconductors,US,WISA,30.0,61.0,66.0,20.0,5.0,44.0,41.0,63.0,87.0,76.0,60.0,76.0,22.0,33.0,50.0,66.0,
"Vivos Therapeutics, Inc.",Healthcare,Medical - Devices,US,VVOS,80.0,72.0,90.0,89.0,48.0,57.0,88.0,74.0,70.0,58.0,51.0,40.0,48.0,,,,
Cerberus Cyber Sentinel Corporation,Technology,Software - Infrastructure,US,CISO,18.0,14.0,35.0,22.0,24.0,18.0,30.0,14.0,25.0,18.0,42.0,21.0,59.0,65.0,,,
Euro Sun Mining Inc.,Basic Materials,Gold,CA,ESM.TO,28.0,35.0,22.0,15.0,13.0,7.0,9.0,35.0,41.0,68.0,75.0,38.0,73.0,84.0,14.0,77.0,19.0
"Medalist Diversified REIT, Inc.",Real Estate,REIT - Diversified,US,MDRR,1.0,9.0,14.0,5.0,33.0,55.0,29.0,10.0,9.0,10.0,20.0,10.0,24.0,18.0,3.0,,
Psychemedics Corporation,Healthcare,Medical - Diagnostics & Research,US,PMD,6.0,30.0,12.0,12.0,50.0,8.0,39.0,29.0,2.0,6.0,84.0,96.0,90.0,92.0,89.0,96.0,87.0
"Smith Micro Software, Inc.",Technology,Software - Application,US,SMSI,23.0,26.0,52.0,45.0,15.0,31.0,12.0,25.0,49.0,26.0,95.0,76.0,83.0,86.0,54.0,17.0,45.0
Maison Solutions Inc. Class A Common Stock,Consumer Defensive,Grocery Stores,US,MSS,23.0,87.0,99.0,71.0,95.0,6.0,2.0,31.0,2.0,85.0,,,,,,,
"Lazydays Holdings, Inc.",Consumer Cyclical,Auto - Dealerships,US,GORV,4.0,28.0,3.0,90.0,4.0,11.0,97.0,27.0,3.0,11.0,99.0,99.0,99.0,100.0,7.0,,
"PharmaCyte Biotech, Inc.",Healthcare,Biotechnology,US,PMCB,7.0,1.0,21.0,10.0,29.0,8.0,14.0,73.0,83.0,73.0,48.0,56.0,58.0,61.0,52.0,37.0,17.0
"Zoomcar Holdings, Inc.",Industrials,Rental & Leasing Services,US,ZCAR,60.0,48.0,60.0,53.0,92.0,9.0,41.0,42.0,83.0,29.0,,,,,,,
"The Container Store Group, Inc.",Consumer Cyclical,Specialty Retail,US,TCS,5.0,5.0,10.0,44.0,8.0,7.0,7.0,6.0,51.0,96.0,96.0,95.0,95.0,97.0,98.0,94.0,94.0
Cyngn Inc.,Technology,Software - Application,US,CYN,77.0,68.0,94.0,30.0,41.0,83.0,60.0,69.0,69.0,83.0,80.0,83.0,,,,,
Bright Green Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,US,BGXX,18.0,19.0,28.0,43.0,15.0,18.0,27.0,17.0,14.0,47.0,22.0,26.0,,,,,
Hyzon Motors Inc.,Consumer Cyclical,Auto - Manufacturers,US,HYZN,51.0,54.0,62.0,41.0,65.0,45.0,54.0,55.0,97.0,4.0,18.0,14.0,17.0,,,,
Astrotech Corporation,Industrials,Aerospace & Defense,US,ASTC,70.0,65.0,82.0,64.0,55.0,59.0,82.0,62.0,74.0,76.0,65.0,86.0,66.0,63.0,79.0,7.0,21.0
NXT Energy Solutions Inc.,Energy,Oil & Gas Equipment & Services,CA,SFD.TO,48.0,72.0,70.0,25.0,31.0,96.0,47.0,73.0,31.0,24.0,46.0,85.0,78.0,51.0,64.0,53.0,90.0
"STRATA Skin Sciences, Inc.",Healthcare,Medical - Devices,US,SSKN,7.0,12.0,29.0,2.0,26.0,10.0,74.0,12.0,19.0,7.0,7.0,6.0,6.0,13.0,11.0,26.0,83.0
"Aqua Metals, Inc.",Industrials,Waste Management,US,AQMS,50.0,17.0,57.0,45.0,53.0,50.0,57.0,16.0,49.0,26.0,38.0,45.0,50.0,60.0,62.0,19.0,26.0
Elite Education Group International Limited,Consumer Defensive,Education & Training Services,US,EEIQ,94.0,58.0,97.0,25.0,25.0,90.0,90.0,59.0,57.0,8.0,11.0,94.0,92.0,8.0,,,
"Streamline Health Solutions, Inc.",Healthcare,Medical - Healthcare Information Services,US,STRM,18.0,17.0,18.0,36.0,15.0,28.0,36.0,46.0,37.0,85.0,14.0,9.0,7.0,12.0,3.0,26.0,15.0
"Exicure, Inc.",Healthcare,Biotechnology,US,XCUR,57.0,44.0,42.0,91.0,41.0,51.0,30.0,45.0,99.0,33.0,94.0,11.0,72.0,95.0,27.0,76.0,
Phoenix Motor Inc.,Consumer Cyclical,Auto - Manufacturers,US,PEV,26.0,18.0,16.0,10.0,16.0,39.0,27.0,17.0,89.0,68.0,30.0,44.0,,,,,
"Sensei Biotherapeutics, Inc.",Healthcare,Biotechnology,US,SNSE,68.0,75.0,61.0,61.0,67.0,71.0,52.0,76.0,63.0,61.0,71.0,37.0,64.0,,,,
Flow Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic,CA,FLOW.TO,54.0,52.0,58.0,79.0,44.0,67.0,17.0,,52.0,28.0,54.0,42.0,79.0,84.0,,,
"Heliogen, Inc.",Utilities,Renewable Utilities,US,HLGN,34.0,40.0,66.0,39.0,66.0,34.0,68.0,39.0,36.0,18.0,78.0,70.0,,,,,
CaliberCos Inc.,Financial Services,Asset Management,US,CWD,58.0,92.0,12.0,9.0,35.0,96.0,93.0,93.0,2.0,99.0,97.0,62.0,14.0,,,,
"Dolphin Entertainment, Inc.",Communication Services,Entertainment,US,DLPN,16.0,19.0,31.0,6.0,96.0,22.0,35.0,17.0,72.0,18.0,60.0,95.0,26.0,89.0,36.0,37.0,56.0
BranchOut Food Inc.,Consumer Defensive,Packaged Foods,US,BOF,59.0,72.0,90.0,67.0,39.0,33.0,51.0,73.0,39.0,93.0,54.0,,,,,,
Aspira Women's Health Inc.,Healthcare,Medical - Diagnostics & Research,US,AWH,79.0,77.0,65.0,78.0,67.0,82.0,56.0,77.0,93.0,68.0,68.0,72.0,67.0,65.0,73.0,77.0,67.0
"NKGen Biotech, Inc. Common Stock",Healthcare,Biotechnology,US,NKGN,31.0,23.0,40.0,56.0,24.0,43.0,32.0,23.0,69.0,65.0,,,,,,,
"Talphera, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,TLPH,75.0,77.0,68.0,83.0,52.0,74.0,92.0,77.0,6.0,67.0,80.0,81.0,49.0,48.0,52.0,64.0,80.0
"Lyra Therapeutics, Inc.",Healthcare,Biotechnology,US,LYRA,63.0,84.0,87.0,34.0,70.0,86.0,70.0,83.0,61.0,41.0,81.0,71.0,86.0,,,,
"ClearOne, Inc.",Technology,Communication Equipment,US,CLRO,26.0,0.0,70.0,81.0,9.0,87.0,87.0,0.0,10.0,38.0,2.0,45.0,34.0,54.0,95.0,85.0,84.0
Minco Silver Corporation,Basic Materials,Silver,CA,MSV.TO,96.0,27.0,16.0,12.0,20.0,14.0,46.0,28.0,5.0,89.0,94.0,14.0,100.0,30.0,63.0,10.0,81.0
Crescita Therapeutics Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,CTX.TO,4.0,3.0,13.0,7.0,6.0,91.0,14.0,4.0,4.0,89.0,100.0,96.0,7.0,53.0,86.0,75.0,52.0
S&W Seed Company,Consumer Defensive,Agricultural Farm Products,US,SANW,24.0,19.0,27.0,15.0,75.0,15.0,14.0,3.0,36.0,55.0,30.0,3.0,96.0,70.0,99.0,3.0,0.0
"Mill City Ventures III, Ltd.",Financial Services,Financial - Credit Services,US,MCVT,99.0,80.0,98.0,88.0,9.0,9.0,5.0,80.0,1.0,6.0,4.0,0.0,6.0,33.0,5.0,35.0,3.0
"Fly-E Group, Inc. Common Stock",Consumer Cyclical,Auto - Manufacturers,US,FLYE,99.0,95.0,98.0,99.0,98.0,98.0,81.0,91.0,11.0,,,,,,,,
FRNT Financial Inc.,Financial Services,Financial - Capital Markets,CA,FRNT.V,,,,,,,,,,,,,,,,,
Tennessee Valley Authority PARRS D 2028,Financial Services,Banks - Regional,US,TVC,10.0,9.0,3.0,94.0,97.0,96.0,94.0,98.0,97.0,96.0,97.0,96.0,95.0,97.0,94.0,95.0,94.0
Tennessee Valley Authority PARRS A 2029,Financial Services,Banks - Regional,US,TVE,10.0,9.0,3.0,94.0,98.0,96.0,94.0,98.0,97.0,96.0,97.0,96.0,96.0,98.0,94.0,95.0,95.0
"The Oncology Institute, Inc.",Healthcare,Medical - Care Facilities,US,TOI,44.0,33.0,19.0,76.0,69.0,37.0,40.0,34.0,0.0,98.0,12.0,4.0,90.0,,,,
"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,EGRX,70.0,,20.0,2.0,99.0,97.0,2.0,,93.0,2.0,98.0,97.0,92.0,88.0,52.0,2.0,60.0
"Jaguar Health, Inc.",Healthcare,Biotechnology,US,JAGX,60.0,61.0,55.0,66.0,56.0,71.0,67.0,64.0,51.0,38.0,38.0,43.0,58.0,38.0,79.0,73.0,52.0
"Ensysce Biosciences, Inc.",Healthcare,Biotechnology,US,ENSC,85.0,85.0,6.0,83.0,77.0,49.0,65.0,85.0,54.0,22.0,93.0,99.0,78.0,100.0,,,
New Horizon Aircraft Ltd.,Industrials,Aerospace & Defense,CA,HOVR,12.0,28.0,23.0,88.0,12.0,13.0,4.0,29.0,99.0,77.0,,,,,,,
"Bridgeline Digital, Inc.",Technology,Software - Infrastructure,US,BLIN,18.0,8.0,20.0,19.0,88.0,21.0,29.0,9.0,10.0,16.0,3.0,38.0,24.0,51.0,32.0,20.0,51.0
"Socket Mobile, Inc.",Technology,Computer Hardware,US,SCKT,8.0,8.0,15.0,68.0,20.0,82.0,17.0,9.0,3.0,29.0,9.0,97.0,4.0,4.0,17.0,60.0,22.0
"QT Imaging Holdings, Inc.",Healthcare,Medical - Devices,US,QTI,50.0,28.0,46.0,21.0,87.0,70.0,30.0,29.0,45.0,30.0,,,,,,,
PAVmed Inc.,Healthcare,Medical - Devices,US,PAVM,2.0,62.0,16.0,80.0,62.0,74.0,50.0,65.0,52.0,61.0,52.0,70.0,38.0,58.0,61.0,55.0,21.0
Excellon Resources Inc.,Basic Materials,Industrial Materials,CA,EXN.TO,20.0,5.0,96.0,19.0,90.0,23.0,18.0,6.0,10.0,10.0,12.0,32.0,36.0,24.0,27.0,18.0,13.0
"The Glimpse Group, Inc.",Technology,Software - Infrastructure,US,VRAR,10.0,62.0,22.0,24.0,44.0,95.0,98.0,26.0,93.0,17.0,36.0,32.0,,,,,
"Apollomics, Inc.",Healthcare,Biotechnology,US,APLM,48.0,22.0,42.0,36.0,62.0,74.0,24.0,22.0,16.0,28.0,41.0,40.0,,,,,
Conduit Pharmaceuticals Inc.,Healthcare,Biotechnology,US,CDT,5.0,99.0,19.0,26.0,48.0,3.0,7.0,99.0,32.0,37.0,,,,,,,
Turnstone Biologics Corp.,Healthcare,Biotechnology,US,TSBX,73.0,90.0,77.0,57.0,64.0,79.0,84.0,91.0,96.0,4.0,,,,,,,
Willow Biosciences Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,WLLW.TO,39.0,65.0,43.0,28.0,51.0,46.0,51.0,67.0,78.0,98.0,35.0,25.0,68.0,29.0,46.0,30.0,55.0
"The Dixie Group, Inc.",Consumer Cyclical,Apparel - Manufacturers,US,DXYN,62.0,3.0,13.0,86.0,87.0,10.0,12.0,4.0,40.0,2.0,4.0,61.0,14.0,83.0,1.0,2.0,3.0
"Vislink Technologies, Inc.",Technology,Communication Equipment,US,VISL,73.0,87.0,61.0,53.0,17.0,91.0,89.0,87.0,50.0,26.0,49.0,36.0,36.0,37.0,36.0,36.0,59.0
"Indaptus Therapeutics, Inc.",Healthcare,Biotechnology,US,INDP,60.0,70.0,64.0,46.0,72.0,58.0,75.0,72.0,80.0,90.0,79.0,48.0,75.0,65.0,73.0,85.0,
Inno Holdings Inc. Common Stock,Basic Materials,Steel,US,INHD,91.0,25.0,91.0,94.0,26.0,31.0,30.0,26.0,95.0,99.0,,,,,,,
"Elevai Labs, Inc. Common Stock",Healthcare,Biotechnology,US,ELAB,85.0,87.0,34.0,43.0,91.0,95.0,52.0,86.0,71.0,65.0,82.0,,,,,,
VIQ Solutions Inc.,Technology,Software - Application,CA,VQS.TO,18.0,18.0,6.0,13.0,31.0,40.0,13.0,17.0,21.0,25.0,8.0,20.0,30.0,79.0,18.0,81.0,48.0
Dominari Holdings Inc.,Healthcare,Biotechnology,US,DOMH,58.0,80.0,82.0,10.0,90.0,61.0,79.0,80.0,22.0,76.0,31.0,58.0,3.0,81.0,14.0,18.0,30.0
Alset EHome International Inc.,Real Estate,Real Estate - Development,US,AEI,22.0,6.0,6.0,96.0,25.0,23.0,15.0,6.0,61.0,15.0,7.0,4.0,3.0,94.0,94.0,,
"Imunon, Inc.",Healthcare,Biotechnology,US,IMNN,11.0,81.0,22.0,71.0,82.0,69.0,87.0,81.0,49.0,58.0,56.0,87.0,47.0,69.0,64.0,76.0,63.0
"SPI Energy Co., Ltd.",Energy,Solar,US,SPI,2.0,34.0,3.0,25.0,41.0,38.0,20.0,,35.0,39.0,75.0,24.0,6.0,19.0,25.0,67.0,97.0
"Cardio Diagnostics Holdings, Inc.",Healthcare,Biotechnology,US,CDIO,50.0,50.0,19.0,13.0,29.0,86.0,45.0,50.0,89.0,74.0,10.0,,,,,,
"BioRestorative Therapies, Inc.",Healthcare,Biotechnology,US,BRTX,89.0,44.0,90.0,37.0,74.0,5.0,99.0,44.0,25.0,15.0,20.0,32.0,34.0,35.0,47.0,34.0,46.0
"Kiora Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,KPRX,94.0,57.0,13.0,89.0,72.0,85.0,36.0,59.0,59.0,46.0,76.0,87.0,82.0,42.0,49.0,42.0,44.0
"BT Brands, Inc.",Consumer Cyclical,Restaurants,US,BTBD,26.0,24.0,11.0,6.0,66.0,39.0,1.0,24.0,5.0,88.0,96.0,9.0,94.0,5.0,83.0,92.0,
"Generation Income Properties, Inc.",Real Estate,REIT - Diversified,US,GIPR,7.0,8.0,14.0,12.0,13.0,21.0,11.0,9.0,7.0,12.0,10.0,18.0,28.0,67.0,90.0,49.0,
"SRM Entertainment, Inc.",Consumer Cyclical,Leisure,US,SRM,41.0,27.0,26.0,46.0,50.0,45.0,26.0,28.0,9.0,1.0,21.0,23.0,,,,,
"Professional Diversity Network, Inc.",Industrials,Staffing & Employment Services,US,IPDN,12.0,52.0,21.0,32.0,50.0,85.0,86.0,52.0,55.0,43.0,71.0,96.0,32.0,29.0,92.0,22.0,90.0
"PetVivo Holdings, Inc.",Healthcare,Medical - Devices,US,PETV,53.0,49.0,58.0,55.0,44.0,68.0,53.0,60.0,68.0,20.0,26.0,22.0,29.0,17.0,24.0,27.0,16.0
SeaStar Medical Holding Corporation,Healthcare,Biotechnology,US,ICU,42.0,30.0,81.0,66.0,29.0,45.0,26.0,30.0,25.0,84.0,96.0,,,,,,
"BioCardia, Inc.",Healthcare,Biotechnology,US,BCDA,75.0,69.0,90.0,60.0,49.0,77.0,73.0,71.0,71.0,62.0,67.0,49.0,64.0,59.0,45.0,81.0,72.0
"Vroom, Inc.",Consumer Cyclical,Auto - Dealerships,US,VRM,78.0,92.0,96.0,95.0,10.0,70.0,93.0,92.0,20.0,91.0,96.0,93.0,62.0,,,,
"Mustang Bio, Inc.",Healthcare,Biotechnology,US,MBIO,56.0,78.0,85.0,27.0,72.0,74.0,87.0,78.0,66.0,64.0,47.0,54.0,49.0,35.0,30.0,31.0,
"Color Star Technology Co., Ltd.",Communication Services,Entertainment,US,ADD,16.0,16.0,,19.0,19.0,26.0,18.0,19.0,26.0,23.0,24.0,17.0,10.0,14.0,8.0,95.0,10.0
"Senti Biosciences, Inc.",Healthcare,Biotechnology,US,SNTI,41.0,40.0,33.0,55.0,68.0,,81.0,40.0,43.0,42.0,92.0,71.0,,,,,
ImmunoPrecise Antibodies Ltd.,Healthcare,Biotechnology,CA,IPA,20.0,17.0,41.0,19.0,26.0,28.0,85.0,56.0,43.0,12.0,28.0,35.0,50.0,21.0,92.0,44.0,8.0
"Genprex, Inc.",Healthcare,Biotechnology,US,GNPX,63.0,60.0,43.0,67.0,64.0,73.0,48.0,64.0,44.0,53.0,61.0,50.0,42.0,54.0,28.0,50.0,
Wag! Group Co.,Technology,Software - Application,US,PET,36.0,34.0,45.0,72.0,12.0,50.0,83.0,35.0,12.0,95.0,94.0,,,,,,
Blackboxstocks Inc.,Technology,Software - Application,US,BLBX,20.0,49.0,19.0,30.0,36.0,17.0,56.0,50.0,62.0,17.0,10.0,24.0,34.0,46.0,83.0,91.0,84.0
"Star Equity Holdings, Inc.",Healthcare,Medical - Diagnostics & Research,US,STRR,42.0,3.0,14.0,39.0,75.0,23.0,12.0,2.0,55.0,52.0,80.0,10.0,98.0,15.0,55.0,22.0,89.0
"AmpliTech Group, Inc.",Technology,Communication Equipment,US,AMPG,57.0,91.0,90.0,64.0,26.0,96.0,48.0,92.0,95.0,25.0,40.0,26.0,85.0,94.0,64.0,46.0,17.0
"Onconetix, Inc.",Healthcare,Biotechnology,US,ONCO,25.0,27.0,30.0,37.0,23.0,54.0,29.0,28.0,48.0,37.0,88.0,84.0,,,,,
Starcore International Mines Ltd.,Basic Materials,Industrial Materials,CA,SAM.TO,46.0,89.0,92.0,37.0,6.0,66.0,12.0,32.0,96.0,98.0,6.0,13.0,37.0,29.0,99.0,99.0,93.0
"Vaccinex, Inc.",Healthcare,Biotechnology,US,VCNX,67.0,67.0,48.0,58.0,80.0,84.0,49.0,69.0,81.0,83.0,82.0,81.0,71.0,89.0,91.0,,
COSCIENS Biopharma Inc.,Healthcare,Biotechnology,CA,CSCI,,,,,,,,,,,,,,,,,
"Aytu BioPharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,AYTU,31.0,15.0,10.0,21.0,17.0,57.0,18.0,26.0,21.0,26.0,97.0,26.0,91.0,52.0,35.0,68.0,80.0
Ascendant Resources Inc.,Basic Materials,Industrial Materials,CA,ASND.TO,42.0,21.0,18.0,25.0,15.0,18.0,19.0,22.0,13.0,53.0,5.0,4.0,96.0,44.0,34.0,88.0,16.0
Foremost Lithium Resource & Technology Ltd.,Basic Materials,Chemicals,CA,FMST,55.0,67.0,14.0,81.0,82.0,48.0,94.0,2.0,25.0,22.0,21.0,35.0,27.0,33.0,25.0,36.0,29.0
Future FinTech Group Inc.,Technology,Software - Application,US,FTFT,50.0,34.0,49.0,92.0,92.0,43.0,24.0,34.0,16.0,91.0,10.0,48.0,18.0,14.0,99.0,100.0,44.0
"Banzai International, Inc.",Technology,Software - Application,US,BNZI,29.0,16.0,36.0,32.0,39.0,10.0,97.0,15.0,24.0,10.0,17.0,,,,,,
"Eyenovia, Inc.",Healthcare,Biotechnology,US,EYEN,62.0,70.0,59.0,55.0,65.0,71.0,60.0,72.0,72.0,93.0,29.0,75.0,62.0,76.0,75.0,76.0,
"T2 Biosystems, Inc.",Healthcare,Medical - Diagnostics & Research,US,TTOO,66.0,77.0,51.0,77.0,63.0,78.0,66.0,77.0,62.0,52.0,74.0,56.0,63.0,64.0,65.0,67.0,72.0
LeddarTech Holdings Inc.,Technology,Software - Application,CA,LDTC,38.0,56.0,47.0,47.0,33.0,10.0,0.0,58.0,9.0,17.0,11.0,,,,,,
"Precipio, Inc.",Healthcare,Medical - Diagnostics & Research,US,PRPO,12.0,43.0,17.0,8.0,30.0,29.0,49.0,43.0,47.0,56.0,47.0,52.0,36.0,31.0,40.0,34.0,79.0
Aptose Biosciences Inc.,Healthcare,Biotechnology,CA,APS.TO,42.0,69.0,,60.0,81.0,21.0,72.0,71.0,98.0,45.0,47.0,68.0,65.0,71.0,71.0,72.0,67.0
"Nuburu, Inc.",Industrials,Industrial - Machinery,US,BURU,30.0,67.0,32.0,22.0,32.0,77.0,69.0,69.0,53.0,63.0,59.0,,,,,,
"Vincerx Pharma, Inc.",Healthcare,Biotechnology,US,VINC,81.0,84.0,61.0,94.0,44.0,91.0,53.0,83.0,85.0,96.0,22.0,60.0,,,,,
"Odyssey Marine Exploration, Inc.",Industrials,Specialty Business Services,US,OMEX,16.0,2.0,16.0,3.0,8.0,49.0,42.0,2.0,28.0,33.0,48.0,41.0,89.0,62.0,92.0,78.0,83.0
"Moleculin Biotech, Inc.",Healthcare,Biotechnology,US,MBRX,61.0,62.0,47.0,86.0,85.0,50.0,89.0,64.0,84.0,96.0,90.0,89.0,86.0,62.0,78.0,45.0,
