Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"ShotSpotter, Inc.",Technology,Software - Application,US,SSTI,24.0,33.0,42.0,35.0,46.0,36.0,41.0,33.0,54.0,25.0,50.0,76.0,25.0,35.0,45.0,41.0,
"Southland Holdings, Inc.",Industrials,Engineering & Construction,US,SLND,27.0,46.0,19.0,43.0,48.0,49.0,23.0,46.0,43.0,28.0,28.0,28.0,,,,,
"Hurco Companies, Inc.",Industrials,Industrial - Machinery,US,HURC,22.0,24.0,23.0,39.0,39.0,68.0,18.0,23.0,27.0,72.0,41.0,30.0,55.0,75.0,28.0,75.0,63.0
"Currency Exchange International, Corp.",Financial Services,Financial - Capital Markets,US,CXI.TO,68.0,43.0,83.0,66.0,81.0,33.0,69.0,44.0,88.0,58.0,21.0,77.0,60.0,74.0,49.0,73.0,51.0
CoreCard Corporation,Technology,Software - Application,US,CCRD,49.0,79.0,74.0,72.0,64.0,25.0,32.0,79.0,65.0,60.0,83.0,78.0,81.0,12.0,48.0,13.0,35.0
eGain Corporation,Technology,Software - Application,US,EGAN,45.0,77.0,54.0,27.0,54.0,70.0,76.0,51.0,25.0,66.0,75.0,67.0,26.0,39.0,33.0,23.0,25.0
"ARC Document Solutions, Inc.",Industrials,Specialty Business Services,US,ARC,56.0,68.0,42.0,71.0,58.0,45.0,65.0,68.0,71.0,66.0,72.0,66.0,69.0,41.0,37.0,69.0,70.0
"Desktop Metal, Inc.",Technology,Computer Hardware,US,DM,13.0,27.0,29.0,18.0,31.0,25.0,32.0,27.0,22.0,23.0,27.0,38.0,16.0,,,,
"eHealth, Inc.",Financial Services,Insurance - Brokers,US,EHTH,27.0,39.0,32.0,29.0,45.0,42.0,21.0,39.0,36.0,38.0,30.0,38.0,40.0,24.0,18.0,42.0,17.0
Dundee Corporation,Consumer Defensive,Agricultural Farm Products,CA,DC-A.TO,21.0,31.0,50.0,26.0,17.0,60.0,33.0,31.0,16.0,32.0,32.0,40.0,13.0,33.0,41.0,13.0,34.0
Mega Uranium Ltd.,Energy,Uranium,CA,MGA.TO,20.0,40.0,40.0,18.0,42.0,33.0,31.0,41.0,29.0,27.0,38.0,24.0,31.0,29.0,21.0,18.0,34.0
"Sensus Healthcare, Inc.",Healthcare,Medical - Devices,US,SRTS,49.0,24.0,69.0,82.0,36.0,83.0,25.0,24.0,45.0,53.0,33.0,52.0,35.0,25.0,51.0,52.0,17.0
Xtract One Technologies Inc.,Technology,Software - Application,CA,XTRA.TO,24.0,36.0,36.0,26.0,34.0,37.0,36.0,26.0,44.0,48.0,41.0,30.0,28.0,20.0,55.0,52.0,13.0
"B. Riley Financial, Inc.",Financial Services,Financial - Conglomerates,US,RILY,33.0,50.0,44.0,43.0,44.0,55.0,65.0,50.0,32.0,56.0,71.0,53.0,27.0,23.0,89.0,85.0,31.0
"Bridger Aerospace Group Holdings, Inc. Common Stock",Industrials,Security & Protection Services,US,BAER,28.0,19.0,88.0,35.0,25.0,32.0,61.0,19.0,19.0,48.0,30.0,,,,,,
First Mining Gold Corp.,Basic Materials,Gold,CA,FF.TO,22.0,36.0,35.0,35.0,24.0,36.0,31.0,36.0,36.0,34.0,38.0,31.0,34.0,35.0,24.0,20.0,27.0
"B. Riley Financial, Inc. - 6.37",Financial Services,Financial - Conglomerates,US,RILYM,33.0,50.0,45.0,31.0,27.0,87.0,36.0,50.0,36.0,84.0,91.0,82.0,42.0,30.0,63.0,84.0,35.0
"Taylor Devices, Inc.",Industrials,Industrial - Machinery,US,TAYD,55.0,81.0,41.0,86.0,47.0,80.0,67.0,79.0,58.0,54.0,82.0,72.0,50.0,30.0,68.0,67.0,49.0
Quest Resource Holding Corporation,Industrials,Waste Management,US,QRHC,40.0,45.0,31.0,49.0,66.0,43.0,31.0,44.0,31.0,54.0,65.0,29.0,45.0,34.0,20.0,35.0,27.0
Americas Gold and Silver Corporation,Basic Materials,Industrial Materials,CA,USA.TO,17.0,26.0,23.0,52.0,17.0,41.0,31.0,26.0,33.0,13.0,22.0,33.0,36.0,21.0,40.0,30.0,63.0
Israel Acquisitions Corp,Financial Services,Shell Companies,US,ISRL,45.0,23.0,50.0,46.0,60.0,49.0,40.0,23.0,35.0,45.0,55.0,65.0,75.0,19.0,64.0,37.0,76.0
Bridgemarq Real Estate Services Inc.,Real Estate,Real Estate - Services,CA,BRE.TO,42.0,80.0,23.0,77.0,59.0,52.0,73.0,81.0,73.0,81.0,86.0,79.0,72.0,82.0,81.0,79.0,86.0
Western Forest Products Inc.,Basic Materials,"Paper, Lumber & Forest Products",CA,WEF.TO,21.0,23.0,29.0,43.0,36.0,38.0,28.0,23.0,33.0,86.0,79.0,18.0,61.0,72.0,75.0,65.0,59.0
"1stdibs.Com, Inc.",Consumer Cyclical,Specialty Retail,US,DIBS,23.0,38.0,36.0,33.0,35.0,39.0,41.0,37.0,32.0,27.0,45.0,43.0,27.0,,,,
"Complete Solaria, Inc.",Energy,Solar,US,CSLR,15.0,32.0,14.0,45.0,50.0,51.0,12.0,31.0,32.0,32.0,38.0,,,,,,
"Qurate Retail, Inc.",Consumer Cyclical,Specialty Retail,US,QRTEA,42.0,50.0,30.0,83.0,29.0,61.0,63.0,50.0,37.0,67.0,84.0,48.0,68.0,65.0,75.0,64.0,74.0
"Puma Biotechnology, Inc.",Healthcare,Biotechnology,US,PBYI,67.0,83.0,82.0,29.0,42.0,74.0,86.0,83.0,24.0,47.0,17.0,40.0,32.0,20.0,27.0,21.0,23.0
Sierra Metals Inc.,Basic Materials,Industrial Materials,CA,SMT.TO,31.0,62.0,77.0,60.0,82.0,55.0,27.0,62.0,18.0,35.0,82.0,56.0,75.0,42.0,47.0,26.0,81.0
Spectral Medical Inc.,Healthcare,Medical - Diagnostics & Research,CA,EDT.TO,34.0,44.0,40.0,39.0,50.0,49.0,27.0,44.0,30.0,22.0,49.0,23.0,40.0,39.0,27.0,33.0,29.0
Quipt Home Medical Corp.,Healthcare,Medical - Devices,US,QIPT.TO,40.0,52.0,53.0,42.0,51.0,53.0,49.0,52.0,80.0,48.0,56.0,49.0,64.0,32.0,21.0,29.0,44.0
Haivision Systems Inc.,Technology,Software - Infrastructure,CA,HAI.TO,58.0,52.0,74.0,51.0,81.0,58.0,51.0,52.0,34.0,23.0,78.0,71.0,68.0,49.0,,,
Kolibri Global Energy Inc. Common stock,Energy,Oil & Gas Exploration & Production,US,KGEI,62.0,81.0,80.0,68.0,82.0,68.0,73.0,81.0,76.0,54.0,46.0,40.0,70.0,37.0,38.0,,
PepGen Inc.,Healthcare,Biotechnology,US,PEPG,23.0,32.0,33.0,34.0,42.0,31.0,32.0,32.0,28.0,27.0,34.0,33.0,,,,,
Nouveau Monde Graphite Inc.,Basic Materials,Industrial Materials,CA,NMG,24.0,50.0,38.0,38.0,30.0,32.0,34.0,50.0,51.0,28.0,47.0,22.0,30.0,20.0,24.0,22.0,24.0
"Union Bankshares, Inc.",Financial Services,Banks - Regional,US,UNB,31.0,60.0,64.0,26.0,58.0,40.0,43.0,60.0,80.0,88.0,41.0,63.0,80.0,74.0,59.0,86.0,49.0
"Seer, Inc.",Healthcare,Biotechnology,US,SEER,19.0,28.0,25.0,25.0,29.0,33.0,30.0,28.0,27.0,24.0,28.0,25.0,34.0,,,,
PHX Minerals Inc.,Energy,Oil & Gas Exploration & Production,US,PHX,65.0,64.0,77.0,72.0,54.0,52.0,68.0,64.0,79.0,23.0,36.0,45.0,77.0,70.0,34.0,71.0,80.0
Gear Energy Ltd.,Energy,Oil & Gas Exploration & Production,CA,GXE.TO,64.0,69.0,78.0,83.0,65.0,46.0,79.0,69.0,86.0,76.0,43.0,62.0,64.0,70.0,37.0,41.0,47.0
"MainStreet Bancshares, Inc.",Financial Services,Banks - Regional,US,MNSB,40.0,66.0,28.0,34.0,54.0,52.0,77.0,66.0,73.0,88.0,75.0,77.0,84.0,73.0,77.0,65.0,78.0
"Acumen Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,ABOS,21.0,33.0,29.0,35.0,34.0,33.0,37.0,33.0,31.0,35.0,53.0,50.0,,,,,
Forsys Metals Corp.,Basic Materials,Industrial Materials,CA,FSY.TO,31.0,33.0,51.0,42.0,43.0,37.0,25.0,33.0,19.0,26.0,38.0,36.0,42.0,48.0,36.0,38.0,25.0
CSP Inc.,Technology,Information Technology Services,US,CSPI,52.0,59.0,35.0,60.0,29.0,70.0,40.0,58.0,60.0,65.0,38.0,38.0,39.0,57.0,79.0,35.0,60.0
"Sound Financial Bancorp, Inc.",Financial Services,Banks - Regional,US,SFBC,49.0,59.0,80.0,21.0,67.0,61.0,76.0,59.0,66.0,85.0,44.0,75.0,79.0,66.0,78.0,55.0,67.0
"Black Diamond Therapeutics, Inc.",Healthcare,Biotechnology,US,BDTX,21.0,36.0,36.0,39.0,36.0,34.0,29.0,36.0,55.0,43.0,45.0,39.0,30.0,47.0,,,
Sagimet Biosciences Inc.,Healthcare,Biotechnology,US,SGMT,32.0,31.0,30.0,35.0,51.0,32.0,34.0,31.0,40.0,35.0,51.0,45.0,,,,,
"SB Financial Group, Inc.",Financial Services,Banks - Regional,US,SBFG,50.0,55.0,39.0,48.0,52.0,59.0,80.0,55.0,81.0,68.0,81.0,79.0,79.0,65.0,84.0,73.0,60.0
"Motorcar Parts of America, Inc.",Consumer Cyclical,Auto - Parts,US,MPAA,41.0,65.0,60.0,34.0,35.0,63.0,57.0,65.0,21.0,71.0,43.0,44.0,28.0,39.0,68.0,29.0,54.0
"Pro-Dex, Inc.",Healthcare,Medical - Instruments & Supplies,US,PDEX,60.0,75.0,73.0,56.0,88.0,65.0,44.0,71.0,51.0,34.0,79.0,65.0,66.0,75.0,53.0,33.0,39.0
"Affinity Bancshares, Inc.",Financial Services,Banks - Regional,US,AFBI,55.0,57.0,82.0,40.0,48.0,54.0,61.0,57.0,64.0,79.0,47.0,52.0,42.0,54.0,44.0,50.0,
Battery Future Acquisition Corp.,Financial Services,Shell Companies,US,BFAC,18.0,22.0,50.0,25.0,42.0,42.0,34.0,22.0,38.0,31.0,,,,,,,
"Verde Clean Fuels, Inc.",Utilities,Renewable Utilities,US,VGAS,35.0,50.0,36.0,41.0,44.0,40.0,40.0,50.0,18.0,36.0,46.0,,,,,,
"Enterprise Group, Inc.",Energy,Oil & Gas Equipment & Services,CA,E.TO,60.0,78.0,33.0,63.0,84.0,68.0,58.0,78.0,74.0,35.0,48.0,27.0,18.0,50.0,33.0,35.0,65.0
"Vaxart, Inc.",Healthcare,Biotechnology,US,VXRT,19.0,32.0,32.0,31.0,25.0,32.0,31.0,31.0,23.0,24.0,25.0,28.0,20.0,34.0,21.0,18.0,18.0
"Crexendo, Inc.",Communication Services,Telecommunications Services,US,CXDO,51.0,44.0,57.0,77.0,36.0,68.0,62.0,44.0,37.0,22.0,42.0,75.0,32.0,33.0,31.0,30.0,30.0
Great Ajax Corp.,Real Estate,REIT - Mortgage,US,AJX,19.0,34.0,30.0,46.0,29.0,43.0,49.0,33.0,55.0,45.0,46.0,34.0,61.0,39.0,58.0,37.0,27.0
Brightcove Inc.,Technology,Software - Application,US,BCOV,24.0,19.0,37.0,41.0,46.0,41.0,20.0,19.0,36.0,61.0,51.0,36.0,34.0,18.0,29.0,38.0,18.0
"374Water, Inc.",Industrials,Industrial - Pollution & Treatment Controls,US,SCWO,24.0,31.0,31.0,30.0,39.0,49.0,35.0,30.0,31.0,21.0,24.0,34.0,21.0,79.0,34.0,30.0,24.0
"Century Casinos, Inc.",Consumer Cyclical,"Gambling, Resorts & Casinos",US,CNTY,40.0,35.0,56.0,54.0,42.0,40.0,35.0,35.0,66.0,79.0,21.0,19.0,53.0,56.0,69.0,69.0,45.0
Bonterra Energy Corp.,Energy,Oil & Gas Exploration & Production,CA,BNE.TO,67.0,73.0,73.0,81.0,61.0,82.0,75.0,73.0,89.0,73.0,33.0,78.0,75.0,75.0,37.0,38.0,76.0
"TriSalus Life Sciences, Inc.",Healthcare,Medical - Devices,US,TLSI,20.0,41.0,40.0,53.0,49.0,49.0,27.0,41.0,40.0,36.0,26.0,,,,,,
"Inhibikase Therapeutics, Inc.",Healthcare,Biotechnology,US,IKT,41.0,28.0,51.0,30.0,33.0,30.0,29.0,28.0,29.0,22.0,19.0,33.0,51.0,25.0,42.0,,
Dream Residential Real Estate Investment Trust,Real Estate,REIT - Residential,CA,DRR-U.TO,33.0,44.0,45.0,72.0,68.0,56.0,37.0,44.0,58.0,,,,,,,,
Northern Technologies International Corporation,Basic Materials,Chemicals - Specialty,US,NTIC,48.0,,35.0,56.0,57.0,71.0,71.0,69.0,35.0,46.0,33.0,74.0,41.0,73.0,45.0,26.0,56.0
Journey Energy Inc.,Energy,Oil & Gas Exploration & Production,CA,JOY.TO,61.0,68.0,60.0,44.0,60.0,85.0,65.0,68.0,74.0,73.0,36.0,52.0,27.0,39.0,32.0,35.0,50.0
"Candel Therapeutics, Inc.",Healthcare,Biotechnology,US,CADL,16.0,32.0,29.0,29.0,37.0,30.0,32.0,32.0,43.0,18.0,36.0,44.0,,,,,
Finward Bancorp,Financial Services,Banks - Regional,US,FNWD,39.0,77.0,17.0,77.0,53.0,42.0,60.0,77.0,69.0,68.0,84.0,66.0,67.0,77.0,74.0,69.0,77.0
"Everspin Technologies, Inc.",Technology,Semiconductors,US,MRAM,46.0,72.0,64.0,37.0,42.0,59.0,63.0,72.0,70.0,78.0,35.0,33.0,34.0,29.0,25.0,18.0,28.0
"Lument Finance Trust, Inc.",Real Estate,REIT - Mortgage,US,LFT,64.0,79.0,38.0,64.0,80.0,84.0,53.0,79.0,70.0,72.0,77.0,60.0,52.0,64.0,44.0,50.0,75.0
ShoulderUp Technology Acquisition Corp.,Financial Services,Shell Companies,US,SUAC,36.0,35.0,57.0,46.0,55.0,48.0,31.0,35.0,22.0,52.0,,,,,,,
"Eagle Bancorp Montana, Inc.",Financial Services,Banks - Regional,US,EBMT,51.0,39.0,56.0,62.0,53.0,70.0,43.0,38.0,78.0,84.0,59.0,34.0,62.0,78.0,80.0,60.0,78.0
"Telomir Pharmaceuticals, Inc. Common Stock",Healthcare,Biotechnology,US,TELO,19.0,20.0,32.0,40.0,26.0,34.0,33.0,20.0,31.0,44.0,,,,,,,
Dorel Industries Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",CA,DII-B.TO,26.0,48.0,,37.0,27.0,41.0,40.0,48.0,30.0,27.0,41.0,31.0,44.0,47.0,46.0,52.0,27.0
Epsilon Energy Ltd.,Energy,Oil & Gas Exploration & Production,US,EPSN,52.0,61.0,62.0,68.0,68.0,45.0,74.0,61.0,88.0,85.0,74.0,74.0,69.0,75.0,51.0,38.0,77.0
Ohio Valley Banc Corp.,Financial Services,Banks - Regional,US,OVBC,58.0,79.0,72.0,69.0,39.0,64.0,74.0,79.0,76.0,69.0,67.0,62.0,77.0,69.0,71.0,65.0,66.0
Canacol Energy Ltd,Energy,Oil & Gas Exploration & Production,CA,CNE.TO,63.0,64.0,,48.0,85.0,57.0,61.0,63.0,88.0,73.0,54.0,80.0,45.0,41.0,72.0,25.0,34.0
"Innovative Solutions and Support, Inc.",Industrials,Aerospace & Defense,US,ISSC,60.0,49.0,70.0,45.0,85.0,70.0,35.0,49.0,75.0,73.0,58.0,64.0,20.0,60.0,70.0,36.0,32.0
Athena Technology Acquisition Corp. II,Financial Services,Shell Companies,US,ATEK,53.0,29.0,54.0,42.0,38.0,41.0,36.0,30.0,21.0,35.0,,,,,,,
ACRES Commercial Realty Corp.,Real Estate,REIT - Mortgage,US,ACR,63.0,80.0,74.0,80.0,64.0,70.0,69.0,80.0,83.0,78.0,30.0,67.0,66.0,86.0,40.0,82.0,32.0
"Cibus, Inc.",Healthcare,Biotechnology,US,CBUS,10.0,12.0,13.0,25.0,34.0,19.0,22.0,12.0,31.0,30.0,27.0,22.0,22.0,20.0,21.0,35.0,
Hercules Metals Corp.,Basic Materials,Silver,CA,BIG.V,31.0,32.0,37.0,34.0,40.0,38.0,30.0,32.0,25.0,16.0,21.0,45.0,25.0,,,,
Marblegate Acquisition Corp.,Financial Services,Shell Companies,US,GATE,40.0,41.0,50.0,51.0,52.0,47.0,54.0,41.0,37.0,51.0,33.0,,,,,,
"OFS Credit Company, Inc.",Financial Services,Asset Management,US,OCCI,36.0,39.0,41.0,40.0,58.0,50.0,27.0,39.0,64.0,34.0,56.0,48.0,73.0,,,,
Duluth Holdings Inc.,Consumer Cyclical,Apparel - Retail,US,DLTH,22.0,40.0,47.0,34.0,29.0,45.0,43.0,24.0,79.0,76.0,38.0,61.0,66.0,64.0,48.0,69.0,63.0
"ECB Bancorp, Inc.",Financial Services,Banks - Regional,US,ECBK,50.0,62.0,42.0,65.0,26.0,75.0,43.0,62.0,71.0,70.0,67.0,,,,,,
WonderFi Technologies Inc.,Technology,Software - Application,CA,WNDR.TO,28.0,41.0,16.0,23.0,58.0,57.0,17.0,41.0,19.0,40.0,56.0,26.0,,,,,
"Coherus BioSciences, Inc.",Healthcare,Biotechnology,US,CHRS,51.0,32.0,34.0,39.0,11.0,32.0,33.0,32.0,19.0,16.0,87.0,67.0,28.0,30.0,27.0,33.0,13.0
"Cardiff Oncology, Inc.",Healthcare,Biotechnology,US,CRDF,20.0,28.0,28.0,24.0,32.0,31.0,27.0,28.0,27.0,28.0,31.0,24.0,31.0,32.0,19.0,21.0,22.0
"Bassett Furniture Industries, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,BSET,20.0,43.0,25.0,44.0,43.0,45.0,22.0,43.0,32.0,52.0,53.0,28.0,55.0,61.0,68.0,63.0,69.0
Repare Therapeutics Inc.,Healthcare,Biotechnology,CA,RPTX,25.0,28.0,33.0,20.0,80.0,37.0,37.0,27.0,38.0,21.0,32.0,44.0,46.0,37.0,,,
"Lifetime Brands, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,LCUT,40.0,53.0,22.0,42.0,39.0,83.0,31.0,52.0,60.0,63.0,44.0,50.0,34.0,52.0,58.0,75.0,45.0
"Frequency Electronics, Inc.",Technology,Communication Equipment,US,FEIM,60.0,81.0,41.0,83.0,69.0,50.0,36.0,22.0,24.0,68.0,18.0,20.0,30.0,29.0,56.0,34.0,50.0
U.S. GoldMining Inc.,Basic Materials,Industrial Materials,US,USGO,28.0,30.0,29.0,33.0,43.0,39.0,35.0,30.0,47.0,33.0,35.0,,,,,,
"Landmark Bancorp, Inc.",Financial Services,Banks - Regional,US,LARK,59.0,52.0,81.0,50.0,70.0,38.0,80.0,52.0,72.0,85.0,77.0,59.0,86.0,48.0,84.0,60.0,64.0
Touchstone Exploration Inc.,Energy,Oil & Gas Exploration & Production,CA,TXP.TO,33.0,30.0,62.0,64.0,69.0,63.0,45.0,30.0,44.0,36.0,22.0,45.0,67.0,21.0,44.0,16.0,46.0
"Seres Therapeutics, Inc.",Healthcare,Biotechnology,US,MCRB,25.0,39.0,21.0,33.0,37.0,34.0,23.0,38.0,20.0,32.0,34.0,47.0,46.0,20.0,34.0,23.0,41.0
"Pyxis Oncology, Inc.",Healthcare,Biotechnology,US,PYXS,25.0,39.0,24.0,35.0,42.0,35.0,26.0,38.0,23.0,20.0,45.0,53.0,,,,,
Nikola Corporation,Industrials,Agricultural - Machinery,US,NKLA,20.0,25.0,25.0,28.0,32.0,28.0,43.0,25.0,20.0,15.0,18.0,27.0,23.0,35.0,,,
PyroGenesis Canada Inc.,Industrials,Industrial - Machinery,CA,PYR.TO,36.0,21.0,67.0,40.0,29.0,20.0,31.0,21.0,31.0,18.0,38.0,43.0,16.0,37.0,47.0,31.0,26.0
"Cidara Therapeutics, Inc.",Healthcare,Biotechnology,US,CDTX,28.0,55.0,45.0,24.0,51.0,47.0,16.0,55.0,51.0,29.0,19.0,33.0,29.0,27.0,24.0,23.0,18.0
"American Outdoor Brands, Inc.",Consumer Cyclical,Leisure,US,AOUT,26.0,35.0,49.0,46.0,38.0,59.0,51.0,48.0,35.0,76.0,68.0,30.0,60.0,28.0,,,
"Perma-Pipe International Holdings, Inc.",Industrials,Construction,US,PPIH,60.0,81.0,72.0,51.0,78.0,85.0,32.0,45.0,27.0,20.0,53.0,44.0,33.0,20.0,29.0,21.0,54.0
Kewaunee Scientific Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,KEQU,52.0,83.0,37.0,48.0,87.0,45.0,84.0,36.0,34.0,22.0,38.0,46.0,40.0,74.0,74.0,39.0,73.0
American Well Corporation,Healthcare,Medical - Healthcare Information Services,US,AMWL,21.0,24.0,25.0,29.0,27.0,33.0,38.0,24.0,27.0,31.0,25.0,43.0,52.0,,,,
"Vigil Neuroscience, Inc.",Healthcare,Biotechnology,US,VIGL,17.0,32.0,40.0,34.0,35.0,31.0,32.0,32.0,34.0,42.0,44.0,,,,,,
Trinseo PLC,Basic Materials,Chemicals - Specialty,US,TSE,22.0,45.0,41.0,43.0,34.0,34.0,32.0,45.0,22.0,73.0,58.0,58.0,66.0,68.0,73.0,81.0,33.0
"Ventyx Biosciences, Inc.",Healthcare,Biotechnology,US,VTYX,24.0,27.0,31.0,37.0,42.0,27.0,36.0,27.0,48.0,38.0,38.0,50.0,,,,,
International Tower Hill Mines Ltd.,Basic Materials,Gold,CA,ITH.TO,35.0,42.0,47.0,35.0,50.0,42.0,47.0,42.0,53.0,36.0,40.0,38.0,43.0,38.0,31.0,41.0,40.0
Ultralife Corporation,Industrials,Electrical Equipment & Parts,US,ULBI,58.0,54.0,58.0,81.0,42.0,70.0,30.0,53.0,45.0,24.0,73.0,24.0,61.0,58.0,58.0,67.0,22.0
"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,US,OTLK,41.0,32.0,39.0,39.0,39.0,36.0,25.0,32.0,34.0,30.0,34.0,30.0,37.0,46.0,19.0,33.0,42.0
Borealis Foods Inc.,Consumer Defensive,Packaged Foods,CA,BRLS,20.0,46.0,27.0,17.0,33.0,41.0,38.0,46.0,26.0,30.0,,,,,,,
DLH Holdings Corp.,Industrials,Specialty Business Services,US,DLHC,63.0,70.0,78.0,63.0,73.0,45.0,73.0,84.0,43.0,81.0,73.0,75.0,73.0,66.0,76.0,56.0,53.0
RCF Acquisition Corp.,Financial Services,Shell Companies,US,RCFA,19.0,19.0,50.0,67.0,43.0,29.0,16.0,19.0,34.0,31.0,,,,,,,
Drilling Tools International Corp.,Energy,Oil & Gas Equipment & Services,US,DTI,55.0,74.0,83.0,57.0,63.0,76.0,64.0,74.0,72.0,34.0,,,,,,,
William Penn Bancorporation,Financial Services,Banks - Regional,US,WMPN,43.0,44.0,51.0,45.0,27.0,52.0,48.0,62.0,73.0,32.0,33.0,62.0,61.0,69.0,41.0,45.0,47.0
Pulse Seismic Inc.,Energy,Oil & Gas Equipment & Services,CA,PSD.TO,75.0,92.0,52.0,47.0,92.0,76.0,89.0,92.0,36.0,94.0,41.0,53.0,49.0,95.0,36.0,40.0,74.0
"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,US,ADVM,41.0,28.0,27.0,38.0,38.0,51.0,30.0,28.0,30.0,22.0,27.0,31.0,26.0,28.0,40.0,22.0,18.0
Medicenna Therapeutics Corp.,Healthcare,Biotechnology,CA,MDNA.TO,19.0,26.0,38.0,27.0,37.0,37.0,36.0,38.0,33.0,31.0,39.0,42.0,31.0,25.0,32.0,50.0,32.0
"BuzzFeed, Inc.",Communication Services,Internet Content & Information,US,BZFD,26.0,28.0,84.0,46.0,17.0,40.0,44.0,28.0,16.0,37.0,66.0,50.0,38.0,,,,
Massimo Group Common Stock,Consumer Cyclical,Auto - Recreational Vehicles,US,MAMO,46.0,83.0,45.0,36.0,45.0,80.0,73.0,82.0,55.0,44.0,,,,,,,
Skillsoft Corp.,Consumer Defensive,Education & Training Services,US,SKIL,18.0,32.0,27.0,45.0,55.0,46.0,24.0,27.0,41.0,39.0,47.0,,,,,,
Postmedia Network Canada Corp.,Communication Services,Publishing,CA,PNC-B.TO,22.0,36.0,,18.0,36.0,41.0,29.0,25.0,23.0,64.0,66.0,41.0,48.0,11.0,15.0,49.0,37.0
Atlas Lithium Corporation,Basic Materials,Other Precious Metals,US,ATLX,19.0,16.0,35.0,22.0,48.0,31.0,25.0,16.0,25.0,38.0,42.0,33.0,43.0,36.0,44.0,12.0,44.0
"Rani Therapeutics Holdings, Inc.",Healthcare,Biotechnology,US,RANI,26.0,36.0,37.0,37.0,43.0,39.0,35.0,36.0,27.0,18.0,52.0,31.0,,,,,
"Manitex International, Inc.",Industrials,Agricultural - Machinery,US,MNTX,53.0,58.0,43.0,79.0,48.0,53.0,73.0,58.0,37.0,28.0,45.0,41.0,24.0,43.0,22.0,47.0,26.0
"GoHealth, Inc.",Financial Services,Insurance - Brokers,US,GOCO,32.0,47.0,42.0,30.0,40.0,65.0,28.0,46.0,43.0,24.0,37.0,33.0,35.0,,,,
Goodfellow Inc.,Basic Materials,"Paper, Lumber & Forest Products",CA,GDL.TO,35.0,77.0,82.0,40.0,43.0,64.0,84.0,77.0,62.0,77.0,61.0,67.0,55.0,45.0,31.0,51.0,28.0
"Profire Energy, Inc.",Energy,Oil & Gas Equipment & Services,US,PFIE,49.0,76.0,44.0,79.0,34.0,85.0,52.0,75.0,44.0,37.0,20.0,69.0,59.0,79.0,47.0,70.0,40.0
"Gulf Island Fabrication, Inc.",Industrials,Manufacturing - Metal Fabrication,US,GIFI,60.0,39.0,72.0,56.0,71.0,82.0,36.0,39.0,56.0,39.0,23.0,32.0,43.0,23.0,63.0,21.0,53.0
Satellogic Inc.,Technology,"Hardware, Equipment & Parts",US,SATL,20.0,32.0,27.0,28.0,30.0,32.0,21.0,32.0,28.0,33.0,20.0,31.0,,,,,
Troilus Gold Corp.,Basic Materials,Industrial Materials,CA,TLG.TO,24.0,33.0,27.0,34.0,39.0,20.0,34.0,45.0,40.0,18.0,36.0,24.0,22.0,52.0,43.0,43.0,49.0
Zentek Ltd.,Healthcare,Medical - Instruments & Supplies,CA,ZTEK,21.0,34.0,,30.0,35.0,37.0,33.0,27.0,15.0,25.0,38.0,27.0,39.0,30.0,23.0,35.0,25.0
"FiscalNote Holdings, Inc.",Technology,Information Technology Services,US,NOTE,31.0,31.0,33.0,22.0,41.0,35.0,30.0,31.0,20.0,18.0,27.0,30.0,,,,,
SuRo Capital Corp.,Financial Services,Asset Management,US,SSSS,22.0,50.0,60.0,29.0,36.0,34.0,84.0,49.0,24.0,81.0,34.0,80.0,66.0,83.0,16.0,84.0,66.0
"Riverview Bancorp, Inc.",Financial Services,Banks - Regional,US,RVSB,51.0,64.0,40.0,68.0,45.0,78.0,46.0,61.0,65.0,77.0,70.0,82.0,63.0,82.0,79.0,61.0,57.0
"Tilly's, Inc.",Consumer Cyclical,Apparel - Retail,US,TLYS,23.0,22.0,37.0,36.0,36.0,30.0,52.0,28.0,75.0,38.0,60.0,76.0,57.0,70.0,58.0,67.0,63.0
"WM Technology, Inc.",Technology,Software - Application,US,MAPS,47.0,47.0,74.0,82.0,79.0,64.0,48.0,47.0,32.0,28.0,83.0,24.0,72.0,62.0,,,
"TELA Bio, Inc.",Healthcare,Medical - Devices,US,TELA,27.0,32.0,33.0,32.0,37.0,30.0,34.0,32.0,30.0,28.0,31.0,29.0,42.0,43.0,,,
Titanium Transportation Group Inc.,Industrials,Integrated Freight & Logistics,CA,TTNM.TO,22.0,55.0,38.0,50.0,68.0,24.0,58.0,55.0,69.0,63.0,70.0,71.0,78.0,40.0,27.0,72.0,70.0
